X,Y,field_1,feature_id,longitude,latitude,year,canton,accidentday,accidenttype,severity,accidenttypecode,roadtype,day,time,month-year,start-time,end-time
7.58928373813448,47.5655178787819,606,08465B44761601E0E0530A8394277281,611337.999774517,268322.999751236,2014,BS,Samstag / 17h-18h / Oktober 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 17h-18h , Oktober 2014,1700,18h 
7.58838056771526,47.565671935053,607,01912A5BB0C40006E0530A8394271DA8,611269.999602767,268339.999712263,2014,BS,Freitag / 16h-17h / August 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 16h-17h , August 2014,1600,17h 
7.58864673959078,47.5658154939286,608,008058A8E9300160E0530A839427C8D1,611289.999835629,268355.999912568,2014,BS,Donnerstag / 07h-08h / August 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Donnerstag , 07h-08h , August 2014,700,08h 
7.58931169141108,47.5660035069573,609,010CCDDB0AAE008CE0530A839427174D,611340.000267136,268377.000223418,2014,BS,Donnerstag / 10h-11h / August 2014,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5,Nebenstrasse,Donnerstag , 10h-11h , August 2014,1000,11h 
7.59042832614563,47.5661459605123,610,0093F6476BE30182E0530A839427519D,611424.000840981,268393.000550732,2014,BS,Montag / 17h-18h / Juli 2014,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Montag , 17h-18h , Juli 2014,1700,18h 
7.58875312240934,47.5658423385312,611,FD46B134E66301C6E0430A83942768B3,611297.999900577,268358.999960352,2014,BS,Dienstag / 17h-18h / Juni 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Dienstag , 17h-18h , Juni 2014,1700,18h 
7.58888595491981,47.5658241800676,612,F8C980383DC3018EE0430A83942765D8,611307.999932035,268356.999968102,2014,BS,Mittwoch / 17h-18h / April 2014,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Mittwoch , 17h-18h , April 2014,1700,18h 
7.58985661723367,47.5660387773468,613,F819CAEB8B1901C4E0430A839427331B,611381.000509726,268381.00035478,2014,BS,Freitag / 17h-18h / März 2014,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 17h-18h , März 2014,1700,18h 
7.58973697061601,47.566020944744,614,ED5864AAB4D600B6E0430A8394277DDA,611372.00044599,268379.000316839,2013,BS,Freitag / 16h-17h / Oktober 2013,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 16h-17h , Oktober 2013,1600,17h 
7.59264313332048,47.564641099489,615,EA83CA68D23F02E6E0430A839427EE6E,611590.999775491,268225.999792872,2013,BS,Mittwoch / 00h-01h / Oktober 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Mittwoch , 00h-01h , Oktober 2013,0,01h 
7.59109186710388,47.5658393065818,616,D7B8C2AB7D650216E0430A83942721D9,611474.000597665,268359.000322913,2013,BS,Samstag / 16h-17h / März 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Samstag , 16h-17h , März 2013,1600,17h 
7.59123664325159,47.5653534533572,617,D8BBB8BC26BF0276E0430A839427A704,611485.000083775,268304.999914245,2013,BS,Samstag / 19h-20h / März 2013,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Samstag , 19h-20h , März 2013,1900,20h 
7.5874895976641,47.565439235773,618,CED52BF1E70601EEE0430A8394279E9E,611202.999075804,268313.999271627,2012,BS,Montag / 20h-21h / November 2012,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Montag , 20h-21h , November 2012,2000,21h 
7.59039704057187,47.5691499202676,619,C861F39221F80042E0430A839427C7FE,611421.004004468,268727.003176045,2012,BS,Samstag / 02h-03h / August 2012,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 02h-03h , August 2012,200,03h 
7.59139429613126,47.5647236859648,620,B915051FFBA0013EE0430A839427013E,611496.999797236,268234.999762389,2012,BS,Donnerstag / 08h-09h / Februar 2012,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Donnerstag , 08h-09h , Februar 2012,800,09h 
7.58784883416648,47.5656006655208,621,B7BFE48399420096E0430A8394270096,611229.999346844,268331.999525676,2012,BS,Sonntag / 03h-04h / Januar 2012,Auffahrunfall,Unfall mit Schwerverletzten,2,Nebenstrasse,Sonntag , 03h-04h , Januar 2012,300,04h 
7.59081623960695,47.5670358384178,622,AEEDB235E82F0090E0430A8394270090,611453.00188332,268492.001345038,2011,BS,Samstag / 16h-17h / September 2011,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Samstag , 16h-17h , September 2011,1600,17h 
7.591066374207,47.5662170783597,623,A50A48033C8C3072E0430A865E333072,611472.000997546,268401.000640945,2011,BS,Freitag / 18h-19h / Mai 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Freitag , 18h-19h , Mai 2011,1800,19h 
7.59031782959621,47.5740335678184,624,61F058E971D201C8E0530A839427C319,611413.999466145,269270.000172915,2017,BS,Montag / 19h-20h / November 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Montag , 19h-20h , November 2017,1900,20h 
7.59000242919905,47.5705894174875,626,5D5F04DD6B510152E0530A839427D69B,611391.002673158,268887.002458096,2017,BS,Montag / 17h-18h / Oktober 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Montag , 17h-18h , Oktober 2017,1700,18h 
7.59037464077773,47.5706249085124,627,53A86F6327C801D2E0530A839427209F,611419.003011775,268891.002472913,2017,BS,Dienstag / 22h-23h / Mai 2017,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5,Nebenstrasse,Dienstag , 22h-23h , Mai 2017,2200,23h 
7.59030447830332,47.5693119285525,629,4828ACF002E701FEE0530A839427255C,611414.004122861,268745.003324783,2017,BS,Dienstag / 13h-14h / Januar 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Dienstag , 13h-14h , Januar 2017,1300,14h 
7.58839413211631,47.5705015564108,630,3E095E7F18DF0146E0530A8394276899,611270.00114759,268877.002326609,2016,BS,Mittwoch / 21h-22h / September 2016,Frontalkollision,Unfall mit Leichtverletzten,6,Nebenstrasse,Mittwoch , 21h-22h , September 2016,2100,22h 
7.58862003046957,47.5704922726505,632,39865AD0CEAD0190E0530A8394274F9B,611287.00138705,268876.002361334,2016,BS,Freitag / 19h-20h / Juli 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8,Nebenstrasse,Freitag , 19h-20h , Juli 2016,1900,20h 
7.59297959118056,47.5706934400592,633,40B20509DA830126E0530A839427F393,611615.003533119,268899.002680471,2016,BS,Montag / 09h-10h / Juli 2016,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Montag , 09h-10h , Juli 2016,900,10h 
7.59043667867384,47.5737636017814,634,2FF3C12B405D0000E0530A83942743B3,611422.999716938,269240.000061734,2016,BS,Freitag / 20h-21h / April 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3,Hauptstrasse,Freitag , 20h-21h , April 2016,2000,21h 
7.58977660663117,47.5706256847282,635,28A8206B34DE015EE0530A839427AC4D,611374.002402378,268891.002402957,2015,BS,Donnerstag / 11h-12h / Oktober 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Donnerstag , 11h-12h , Oktober 2015,1100,12h 
7.59036135113022,47.5706249257951,636,12FC738721470046E0530A839427BF2C,611418.002998233,268891.002471354,2015,BS,Freitag / 22h-23h / März 2015,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5,Nebenstrasse,Freitag , 22h-23h , März 2015,2200,23h 
7.59000242919905,47.5705894174875,637,01891805B559018AE0530A8394273AD3,611391.002673158,268887.002458096,2014,BS,Dienstag / 17h-18h / August 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Dienstag , 17h-18h , August 2014,1700,18h 
7.59037464077773,47.5706249085124,638,00E6F8C1626E0024E0530A8394274D66,611419.003011775,268891.002472913,2014,BS,Freitag / 22h-23h / Juli 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Freitag , 22h-23h , Juli 2014,2200,23h 
7.59001571883742,47.5705894002463,639,F81CC53B921600ECE0430A839427ACC9,611392.002686673,268887.002459688,2014,BS,Freitag / 10h-11h / April 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Freitag , 10h-11h , April 2014,1000,11h 
7.58988839750531,47.5725681622039,640,F71149F20712016CE0430A839427CB1A,611382.000307464,269107.000881434,2014,BS,Montag / 10h-11h / März 2014,Frontalkollision,Unfall mit Leichtverletzten,6,Nebenstrasse,Montag , 10h-11h , März 2014,1000,11h 
7.59033064594177,47.5691679942495,641,F5E7B0723C9B0084E0430A839427B250,611416.003986215,268729.003196055,2014,BS,Mittwoch / 14h-15h / März 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Mittwoch , 14h-15h , März 2014,1400,15h 
7.59034801063819,47.5706069558978,642,E101D95EF7F001C2E0430A839427CE66,611417.003004611,268889.002484639,2013,BS,Montag / 19h-20h / Juni 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Montag , 19h-20h , Juni 2013,1900,20h 
7.59023943261956,47.5698066644609,643,DDEE354A14650054E0430A8394278522,611409.00378781,268800.003125818,2013,BS,Mittwoch / 13h-14h / Mai 2013,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Mittwoch , 13h-14h , Mai 2013,1300,14h 
7.59103924660468,47.5706690103224,644,CE7166D1265B0146E0430A839427FE69,611469.00332045,268896.00250708,2012,BS,Sonntag / 13h-14h / Oktober 2012,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Sonntag , 13h-14h , Oktober 2012,1300,14h 
7.5903707703919,47.5692578796552,646,C6451874CCE601BEE0430A83942787D5,611419.004103666,268739.003272425,2012,BS,Freitag / 18h-19h / Juli 2012,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Freitag , 18h-19h , Juli 2012,1800,19h 
7.59026875553814,47.5707779377542,648,B265C3F4AA3C0154E0430A8394270154,611411.002733424,268908.002335239,2011,BS,Samstag / 05h-06h / Oktober 2011,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Samstag , 05h-06h , Oktober 2011,500,06h 
7.59043667867384,47.5737636017814,649,A39D087AC394B0CCE0430A865E33B0CC,611422.999716938,269240.000061734,2011,BS,Montag / 14h-15h / März 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Hauptstrasse,Montag , 14h-15h , März 2011,1400,15h 
7.59081255959098,47.5750761920695,650,61F0A51B5ED20154E0530A839427324B,611451.000551048,269386.000450272,2017,BS,Freitag / 17h-18h / Dezember 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 17h-18h , Dezember 2017,1700,18h 
7.59100012398195,47.5755975812319,651,550D89D2BB3C000EE0530A8394273403,611465.001116826,269444.000566942,2017,BS,Sonntag / 02h-03h / Juni 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Sonntag , 02h-03h , Juni 2017,200,03h 
7.59104074530171,47.5758583451183,652,55D74841DFE501E6E0530A839427C5B0,611468.001464036,269473.000619763,2017,BS,Montag / 14h-15h / Juni 2017,Auffahrunfall,Unfall mit Schwerverletzten,2,Nebenstrasse,Montag , 14h-15h , Juni 2017,1400,15h 
7.59097403385469,47.5757684953978,653,51C3FF4C96BE0124E0530A83942758AC,611463.001394792,269463.000599351,2017,BS,Freitag / 12h-13h / Mai 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Freitag , 12h-13h , Mai 2017,1200,13h 
7.59002409183833,47.5782250027223,654,217DD1B63F9E0160E0530A83942793E3,611391.003672737,269736.000442282,2015,BS,Mittwoch / 12h-13h / September 2015,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Mittwoch , 12h-13h , September 2015,1200,13h 
7.5892189219626,47.5755099552134,655,0E2A1BA042AA01FAE0530A839427C30D,611331.001663293,269434.000192289,2015,BS,Mittwoch / 20h-21h / Januar 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Mittwoch , 20h-21h , Januar 2015,2000,21h 
7.59116155106587,47.5762718967729,656,F8BAB961C2FB004AE0430A83942735DD,611477.001973865,269519.000702695,2014,BS,Dienstag / 23h-00h / April 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Dienstag , 23h-00h , April 2014,2300,00h 
7.58982340284057,47.5777575928964,657,CA6DBD0E2FE4007EE0430A839427731C,611376.004123541,269684.00048166,2012,BS,Samstag / 14h-15h / September 2012,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Samstag , 14h-15h , September 2012,1400,15h 
7.58776112506817,47.5769957799971,658,B2F0E1CE0FE2016AE0430A839427016A,611221.004271996,269598.999710349,2011,BS,Donnerstag / 17h-18h / November 2011,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Donnerstag , 17h-18h , November 2011,1700,18h 
7.5879356690159,47.5776251119179,659,9D52D0FC35D890FAE0430A865E3390FA,611234.004248814,269668.999554768,2011,BS,Mittwoch / 05h-06h / Januar 2011,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Mittwoch , 05h-06h , Januar 2011,500,06h 
7.5896371854786,47.5824255196958,660,47F1DB8EE1230190E0530A839427EADF,611361.000311047,270202.997927267,2017,BS,Mittwoch / 15h-16h / Januar 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Hauptstrasse,Mittwoch , 15h-16h , Januar 2017,1500,16h 
7.59126659015852,47.5804717959522,661,36E363F90E850260E0530A8394279C74,611484.00158526,269986.000211393,2016,BS,Mittwoch / 10h-11h / Mai 2016,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Mittwoch , 10h-11h , Mai 2016,1000,11h 
7.59225414385548,47.5818465233074,662,EF763623981200FEE0430A839427DA91,611558.000874386,270138.999665302,2013,BS,Donnerstag / 08h-09h / Dezember 2013,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Donnerstag , 08h-09h , Dezember 2013,800,09h 
7.59194831645565,47.5818109518137,663,B121D099FD2101D2E0430A83942701D2,611535.000748526,270134.999730561,2011,BS,Sonntag / 03h-04h / Oktober 2011,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Sonntag , 03h-04h , Oktober 2011,300,04h 
7.5934615457371,47.5856671575298,664,5628E02B864D0032E0530A839427AD7F,611648.001597789,270563.992042404,2017,BS,Freitag / 12h-13h / Juli 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Hauptstrasse,Freitag , 12h-13h , Juli 2017,1200,13h 
7.59307682653442,47.5859374716778,665,4F9E4F9CBBBB01B0E0530A8394273A5E,611619.001890953,270593.991458007,2017,BS,Freitag / 21h-22h / April 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Freitag , 21h-22h , April 2017,2100,22h 
7.59288445680263,47.5883930297972,666,A2682F11F39D5060E0430A865E335060,611603.996910977,270866.99602172,2011,BS,Samstag / 15h-16h / April 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 15h-16h , April 2011,1500,16h 
7.59974644262533,47.5230982361352,667,1FEAFF85FE9101BEE0530A839427D84C,612135.000585449,263608.000274691,2015,BL,Donnerstag / 11h-12h / August 2015,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Donnerstag , 11h-12h , August 2015,1100,12h 
7.59779359857112,47.5272200965018,668,3572EEFC6850002CE0530A8394276CEC,611986.99798007,264066.000002556,2016,BS,Mittwoch / 15h-16h / Mai 2016,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Mittwoch , 15h-16h , Mai 2016,1500,16h 
7.59421347481123,47.5335206020952,670,E372CD3EC0780214E0430A8394275457,611716.001426298,264765.999378685,2013,BS,Sonntag / 16h-17h / Juli 2013,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Sonntag , 16h-17h , Juli 2013,1600,17h 
7.60018207421786,47.5398261277825,671,34BF61D19B930190E0530A839427FB96,612164.000208784,265467.99977424,2016,BS,Samstag / 01h-02h / Mai 2016,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 01h-02h , Mai 2016,100,02h 
7.59754445995807,47.5371945713248,672,303090C89524008CE0530A839427B214,611966.001239563,265174.99941412,2016,BS,Mittwoch / 10h-11h / März 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Mittwoch , 10h-11h , März 2016,1000,11h 
7.59774029229231,47.5405220117419,673,C0C750038C6F0166E0430A839427791D,611980.000058994,265544.999893802,2012,BS,Mittwoch / 08h-09h / Mai 2012,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Mittwoch , 08h-09h , Mai 2012,800,09h 
7.59958496298692,47.5400158244395,674,A1CED379D068C09CE0430A865E33C09C,612119.000097336,265488.999816182,2011,BS,Freitag / 15h-16h / April 2011,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5,Nebenstrasse,Freitag , 15h-16h , April 2011,1500,16h 
7.59925259694537,47.5443243060118,675,5B5C3B055EC00170E0530A8394279DA8,612093.000439567,265967.999898143,2017,BS,Dienstag / 06h-07h / September 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Dienstag , 06h-07h , September 2017,600,07h 
7.59918912846397,47.5453047147653,676,578E797689B302A8E0530A839427DC9F,612088.000330988,266076.999879974,2017,BS,Freitag / 10h-11h / Juli 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Hauptstrasse,Freitag , 10h-11h , Juli 2017,1000,11h 
7.59922457187163,47.5438386810034,677,4E2034D92A5D01BAE0530A8394270DB1,612091.000527697,265913.999931404,2017,BS,Donnerstag / 08h-09h / März 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Donnerstag , 08h-09h , März 2017,800,09h 
7.59835468254842,47.5416633824789,678,49A8BC662B540050E0530A839427A978,612026.000483443,265671.999977278,2017,BS,Donnerstag / 12h-13h / Februar 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Donnerstag , 12h-13h , Februar 2017,1200,13h 
7.59854411173246,47.542823321105,680,3CEFFD53193F0272E0530A839427453D,612040.000806373,265801.00004235,2016,BS,Montag / 17h-18h / September 2016,Parkierunfall,Unfall mit Schwerverletzten,7,Nebenstrasse,Montag , 17h-18h , September 2016,1700,18h 
7.59381614048905,47.543036572369,681,310E0A920D1300C8E0530A8394279EE4,611684.000810362,265824.000062134,2016,BS,Dienstag / 07h-08h / März 2016,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Dienstag , 07h-08h , März 2016,700,08h 
7.59925297539846,47.5444502182951,683,25EB1BB4A31F0190E0530A83942753EF,612093.000420113,265981.999891835,2015,BS,Mittwoch / 14h-15h / November 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Mittwoch , 14h-15h , November 2015,1400,15h 
7.5951525593943,47.5412899899286,684,24B8FCB9768900C4E0530A839427A20F,611785.000312224,265629.999959444,2015,BS,Samstag / 13h-14h / September 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Hauptstrasse,Samstag , 13h-14h , September 2015,1300,14h 
7.59370786675271,47.5423441951287,685,1A804B9CE649016AE0530A8394272FFF,611676.000604604,265747.000023266,2015,BS,Samstag / 01h-02h / Juni 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Samstag , 01h-02h , Juni 2015,100,02h 
7.59644220282869,47.5417199518851,686,167FDF4F35D20130E0530A83942774BA,611882.000471018,265677.999984168,2015,BS,Mittwoch / 07h-08h / April 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1,Nebenstrasse,Mittwoch , 07h-08h , April 2015,700,08h 
7.60018255482457,47.5443769793466,689,047FD6A62AA4017AE0530A839427EB9F,612162.999916815,265973.999535555,2014,BS,Freitag / 16h-17h / September 2014,Frontalkollision,Unfall mit Schwerverletzten,6,andere,Freitag , 16h-17h , September 2014,1600,17h 
7.59926620414192,47.5444322124631,690,F92EB964AF7B02A8E0430A8394275DE7,612094.000415467,265979.999887531,2014,BS,Samstag / 11h-12h / April 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Samstag , 11h-12h , April 2014,1100,12h 
7.5982750700287,47.5416904729906,691,E00BB83D800300B2E0430A839427CB93,612020.000492215,265674.999979473,2013,BS,Donnerstag / 09h-10h / Juni 2013,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Donnerstag , 09h-10h , Juni 2013,900,10h 
7.59908466302471,47.5414825033111,692,DD5E4E5D84EE0098E0430A839427437D,612081.000416262,265651.999954535,2013,BS,Montag / 17h-18h / Mai 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Montag , 17h-18h , Mai 2013,1700,18h 
7.5993061607298,47.5444681322996,693,DC95A421316B026AE0430A839427781A,612097.000387429,265983.999869943,2013,BS,Mittwoch / 14h-15h / April 2013,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1,Nebenstrasse,Mittwoch , 14h-15h , April 2013,1400,15h 
7.59425409784291,47.5429100752281,694,D69CCF934A3200AAE0430A839427558F,611717.00079033,265810.000056667,2013,BS,Montag / 11h-12h / Januar 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Montag , 11h-12h , Januar 2013,1100,12h 
7.59374975380718,47.5430456545573,695,C95648CB554301F4E0430A8394276E14,611679.000810285,265825.000062362,2012,BS,Dienstag / 17h-18h / August 2012,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Dienstag , 17h-18h , August 2012,1700,18h 
7.59901067242081,47.5433802937714,696,C89669C6C39200BAE0430A839427FE19,612075.000691166,265863.000015772,2012,BS,Donnerstag / 23h-00h / August 2012,Abbiegeunfall,Unfall mit Schwerverletzten,3,Nebenstrasse,Donnerstag , 23h-00h , August 2012,2300,00h 
7.59363036747697,47.5430997761433,697,C74A9FA00C4A0172E0430A83942742A6,611670.000821024,265831.000064833,2012,BS,Montag / 18h-19h / Juli 2012,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Nebenstrasse,Montag , 18h-19h , Juli 2012,1800,19h 
7.59926820471694,47.5450977487201,698,B8849E5700CC00ACE0430A83942700AC,612094.000311515,266053.999853296,2012,BS,Freitag / 06h-07h / Januar 2012,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 06h-07h , Januar 2012,600,07h 
7.59508585718669,47.5457240122303,700,A5CFD73310847002E0430A865E337002,611779.000558899,266122.99999234,2011,BS,Donnerstag / 09h-10h / Juni 2011,Frontalkollision,Unfall mit Schwerverletzten,6,Nebenstrasse,Donnerstag , 09h-10h , Juni 2011,900,10h 
7.59576687581182,47.5424223802327,701,A280FA042BFA004AE0430A865E33004A,611831.000689288,265756.000030775,2011,BS,Freitag / 15h-16h / April 2011,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Freitag , 15h-16h , April 2011,1500,16h 
7.59768998145149,47.5414664286442,702,9C985CF773F460C0E0430A865E3360C0,611976.000401142,265649.999963763,2011,BS,Mittwoch / 17h-18h / Februar 2011,Parkierunfall,Unfall mit Schwerverletzten,7,Nebenstrasse,Mittwoch , 17h-18h , Februar 2011,1700,18h 
7.59454601869632,47.5473616010091,703,5C588A75DBD00046E0530A8394276CD2,611738.000241561,266304.999919132,2017,BS,Mittwoch / 18h-19h / September 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Mittwoch , 18h-19h , September 2017,1800,19h 
7.59732753000216,47.5491206221289,704,503F7E957CA60132E0530A839427E7A1,611946.999643526,266500.999822678,2017,BS,Freitag / 04h-05h / April 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0,Nebenstrasse,Freitag , 04h-05h , April 2017,400,05h 
7.5973538050472,47.5490216550322,705,4FC94C38FC220190E0530A839427A7E7,611948.999713475,266489.999829528,2017,BS,Dienstag / 07h-08h / April 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Dienstag , 07h-08h , April 2017,700,08h 
7.59513160470168,47.5477385538557,706,4EFF87AADCB100FAE0530A839427F80F,611782.00015926,266346.999899892,2017,BS,Donnerstag / 14h-15h / März 2017,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Donnerstag , 14h-15h , März 2017,1400,15h 
7.6001552064326,47.5485141465489,708,3D9F0F147EAC0074E0530A8394271A4F,612159.998906994,266433.999014632,2016,BS,Montag / 08h-09h / September 2016,Parkierunfall,Unfall mit Leichtverletzten,7,Nebenstrasse,Montag , 08h-09h , September 2016,800,09h 
7.59625421882127,47.5500394437012,709,4040875B81B5019CE0530A839427727C,611865.99902625,266602.999951292,2016,BS,Dienstag / 12h-13h / August 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Dienstag , 12h-13h , August 2016,1200,13h 
7.59951089253945,47.5507095138167,712,3424FC150C3C0080E0530A83942765A9,612110.997929638,266677.998838725,2016,BS,Dienstag / 13h-14h / April 2016,Auffahrunfall,Unfall mit Leichtverletzten,2,Nebenstrasse,Dienstag , 13h-14h , April 2016,1300,14h 
7.59638669106833,47.5499133515286,713,27E2E5FBDABC0142E0530A839427445D,611875.999108152,266588.999920424,2015,BS,Mittwoch / 18h-19h / Dezember 2015,Einbiegeunfall,Unfall mit Leichtverletzten,4,Nebenstrasse,Mittwoch , 18h-19h , Dezember 2015,1800,19h 
7.59803966920873,47.5473748605892,714,223A65D336E50150E0530A8394276D7A,612001.000192793,266306.999907265,2015,BS,Sonntag / 03h-04h / September 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0,Hauptstrasse,Sonntag , 03h-04h , September 2015,300,04h 
7.5963474208042,47.5501112675011,716,1C66EF92E1A1004EE0530A839427A602,611872.998974513,266610.999936976,2015,BS,Mittwoch / 08h-09h / Juni 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5,Nebenstrasse,Mittwoch , 08h-09h , Juni 2015,800,09h 
7.59736711575215,47.5490306306442,717,0C272A5ED1DE00A2E0530A839427CECF,611949.999707082,266490.999828027,2014,BS,Mittwoch / 07h-08h / November 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3,Nebenstrasse,Mittwoch , 07h-08h , November 2014,700,08h 
7.59726116286383,47.5491387000608,718,09DA403C67E80148E0530A8394278E9F,611941.99963112,266502.999825783,2014,BS,Dienstag / 07h-08h / Oktober 2014,Fussgängerunfall,Unfall mit Leichtverletzten,8,Nebenstrasse,Dienstag , 07h-08h , Oktober 2014,700,08h 
