,feature_id,longitude,latitude,year,canton,accidentday,accidenttype,severity,accidenttypecode,roadtype
412,CC524B5D52120104E0430A8394276872,611254.9988696942,266580.00148244196,2012.0,BS,Sonntag / 03h-04h / September 2012,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
413,CAAC8B90E971008CE0430A839427D02E,611430.9990045258,266634.00130972575,2012.0,BS,Freitag / 07h-08h / September 2012,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
414,C0AA2A85F1310026E0430A8394270BC4,611240.9988836338,266573.0014658953,2012.0,BS,Donnerstag / 18h-19h / Mai 2012,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
415,B239767B3BA700DCE0430A83942700DC,611595.9981635684,266789.0015535541,2011.0,BS,Samstag / 09h-10h / November 2011,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
416,AD97F39DF4BA0036E0430A8394270036,611238.9988531505,266577.00150801265,2011.0,BS,Mittwoch / 21h-22h / September 2011,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
417,A67000AE39CCF064E0430A865E33F064,611247.9987701293,266593.00162038393,2011.0,BS,Dienstag / 16h-17h / Mai 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
418,5CFCF714DE4701B2E0530A839427B114,611463.9981033726,267032.00202503067,2017.0,BS,Mittwoch / 15h-16h / Oktober 2017,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
419,56F09D971D690052E0530A8394274F70,611411.9993175645,267259.9997462402,2017.0,BS,Montag / 23h-00h / Juli 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
420,5442F71BF21B01C0E0530A8394270308,611612.9968018684,267062.0025253558,2017.0,BS,Mittwoch / 08h-09h / Mai 2017,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Nebenstrasse
421,5301E4F8D03E01AEE0530A8394272D70,611320.9993182293,267267.99913057114,2017.0,BS,Freitag / 16h-17h / Mai 2017,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
422,4A4A010CCBAC0084E0530A839427BFF6,611651.9965511865,267077.002389638,2017.0,BS,Donnerstag / 14h-15h / Februar 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
423,49BDC233A85701A8E0530A839427CC5F,611235.9994571117,267445.9985308188,2017.0,BS,Sonntag / 03h-04h / Februar 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
424,45A902669A8D00C8E0530A8394275E62,611646.9965663569,267076.0024366823,2016.0,BS,Mittwoch / 13h-14h / November 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
425,3FD8F5610ECF0138E0530A839427C6DE,611435.9990651967,267217.99996165925,2016.0,BS,Freitag / 19h-20h / Juli 2016,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
426,393B906870CB001AE0530A8394272B7C,611337.9998067443,267383.9991642406,2016.0,BS,Mittwoch / 08h-09h / Juli 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
427,303090D58F3000A8E0530A83942731D6,611191.9989514161,267192.9982769907,2016.0,BS,Freitag / 15h-16h / April 2016,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
428,28BA9144075101C4E0530A83942771DC,611260.999704888,267384.99872069503,2015.0,BS,Mittwoch / 17h-18h / Dezember 2015,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
429,216DCE20001F01CEE0530A8394276CAE,611280.9996562878,267340.998857181,2015.0,BS,Freitag / 05h-06h / September 2015,Auffahrunfall,Unfall mit Leichtverletzten,2.0,Nebenstrasse
430,1FEC7D3E83E5005EE0530A839427449E,611653.9965364505,267079.0023770874,2015.0,BS,Montag / 17h-18h / August 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
431,1F38C45090E00128E0530A839427FAC0,611279.9985968323,267062.00017235003,2015.0,BS,Dienstag / 19h-20h / Juli 2015,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
432,170EFAA17A4000E6E0530A839427BE1B,611590.9969249365,267038.0027149726,2015.0,BS,Donnerstag / 12h-13h / April 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
433,071FD53155F101D8E0530A839427B0AD,611269.9997544676,267363.9987898123,2014.0,BS,Samstag / 00h-01h / Oktober 2014,Frontalkollision,Unfall mit Leichtverletzten,6.0,Nebenstrasse
434,0708231C69C700B0E0530A8394279D9D,611313.999392639,267282.99907872704,2014.0,BS,Mittwoch / 16h-17h / Oktober 2014,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
435,045EC7A30FA10150E0530A839427687B,611307.9996103605,267325.99902651325,2014.0,BS,Montag / 11h-12h / September 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
436,010F9421F0E90150E0530A8394278DB2,611245.999525543,267428.9985968842,2014.0,BS,Montag / 09h-10h / August 2014,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
437,F2D1CA14B4F1012CE0430A839427A265,611310.9987810412,267136.99971698225,2014.0,BS,Mittwoch / 00h-01h / Februar 2014,Frontalkollision,Unfall mit Schwerverletzten,6.0,Nebenstrasse
438,E85F7999ACC50090E0430A8394279C34,611275.9996943666,267349.9988261552,2013.0,BS,Montag / 15h-16h / September 2013,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
439,E9F0B86DB98001CEE0430A8394270E83,611222.999373632,267467.9984498882,2013.0,BS,Montag / 16h-17h / September 2013,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,andere
440,E2A6B28C5B6202CCE0430A839427985C,611654.9965290737,267080.00237076345,2013.0,BS,Freitag / 12h-13h / Juli 2013,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
441,E1229FF576D100D8E0430A8394270E90,611328.999135662,267232.99920000136,2013.0,BS,Dienstag / 11h-12h / Juli 2013,Fussgängerunfall,Unfall mit Getöteten,8.0,Nebenstrasse
442,DBD374A0D7C001ECE0430A8394275AA8,611184.9991030368,267551.9982395241,2013.0,BS,Samstag / 23h-00h / April 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
443,ED166CE11E0C00BAE0430A83942796B2,611324.998623193,267088.000305684,2013.0,BS,Mittwoch / 19h-20h / Februar 2013,Fussgängerunfall,Unfall mit Getöteten,8.0,Nebenstrasse
444,C3AE7D0C511200ECE0430A8394277E67,611229.999407942,267458.99849077186,2012.0,BS,Dienstag / 15h-16h / Juni 2012,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
445,C1C6236E8ABE00D6E0430A8394279A21,611475.9985861443,267181.0004360702,2012.0,BS,Donnerstag / 13h-14h / Mai 2012,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
446,BC36DFD957E601DAE0430A83942701DA,611435.9990589285,267216.9999629426,2012.0,BS,Donnerstag / 13h-14h / März 2012,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
447,BC36DFD6411601DAE0430A83942701DA,611228.9991466104,267533.99843339727,2012.0,BS,Sonntag / 17h-18h / März 2012,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
448,AF900BAB619F0102E0430A8394270102,611249.9995730493,267416.99862890365,2011.0,BS,Mittwoch / 12h-13h / Oktober 2011,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
449,AF0007F19C7C00FCE0430A83942700FC,611446.9989522515,267200.0001276344,2011.0,BS,Freitag / 05h-06h / September 2011,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
450,A50CDE5D57998044E0430A865E338044,611332.9989765316,267202.9992470214,2011.0,BS,Montag / 16h-17h / Mai 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
451,552695EB332800F4E0530A839427944B,611609.9988911462,267935.999635748,2017.0,BS,Donnerstag / 22h-23h / Juni 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
452,543542F714A90136E0530A8394274CF5,611612.9988778917,267930.9996404612,2017.0,BS,Dienstag / 17h-18h / Mai 2017,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
453,45BB48C8DBC10090E0530A839427B66C,611482.9983693021,267803.99912513455,2016.0,BS,Dienstag / 17h-18h / Dezember 2016,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
454,3F5D052D0E500182E0530A8394275206,611278.998655559,267653.99850610975,2016.0,BS,Sonntag / 06h-07h / September 2016,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
455,3B303E10BC51014EE0530A8394272AD6,611228.9988611692,267615.9983759199,2016.0,BS,Montag / 13h-14h / August 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
456,37937AB73DD500BAE0530A8394271868,611547.9985571002,267843.9993879341,2016.0,BS,Montag / 18h-19h / Juni 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
457,371C713FDCB0010EE0530A8394278661,611546.9981389958,267712.9992507737,2016.0,BS,Samstag / 02h-03h / Juni 2016,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
458,2D33C8942D4901CCE0530A8394270191,611657.9993493202,268079.9997896571,2016.0,BS,Dienstag / 15h-16h / März 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
459,21F7FB05E5BF0040E0530A839427E83C,611224.9988482809,267620.9983585823,2015.0,BS,Freitag / 18h-19h / September 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
460,223B7CC256FF000EE0530A839427610C,611581.9986358603,267859.999507086,2015.0,BS,Samstag / 01h-02h / August 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
461,1B5F81A625680040E0530A8394276650,611206.998490203,267736.99823927064,2015.0,BS,Montag / 21h-22h / Juli 2015,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
462,0D916725A575006EE0530A8394275F41,611438.9982737105,267800.99894602026,2015.0,BS,Freitag / 11h-12h / Januar 2015,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
463,0F4A02F59DE3005CE0530A839427D3C1,611544.9985290398,267835.9993702315,2015.0,BS,Mittwoch / 13h-14h / Januar 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
464,0C33786238A801D8E0530A839427EE9C,611499.9983031298,267778.9991494081,2014.0,BS,Montag / 09h-10h / November 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
465,04F76F4B8AD501F6E0530A8394274CA1,611545.9991128371,268018.9995611567,2014.0,BS,Mittwoch / 10h-11h / August 2014,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
466,FB1931DE261802E2E0430A839427610C,611531.9992857347,268074.9995971934,2014.0,BS,Freitag / 17h-18h / Mai 2014,Überholunfall oder Fahrstreifenwechsel,Unfall mit Getöteten,1.0,Nebenstrasse
467,FA62F9CE479200EAE0430A8394275DC8,611283.9986442004,267654.9985205742,2014.0,BS,Donnerstag / 12h-13h / Mai 2014,Einbiegeunfall,Unfall mit Schwerverletzten,4.0,Nebenstrasse
468,F4558F6D1C9601A0E0430A83942746DD,611512.99935965,268099.999599755,2014.0,BS,Donnerstag / 18h-19h / Januar 2014,Überholunfall oder Fahrstreifenwechsel,Unfall mit Leichtverletzten,1.0,Nebenstrasse
469,E954486418DD00FCE0430A8394276CF9,611647.9993961728,268096.9997799809,2013.0,BS,Montag / 11h-12h / Oktober 2013,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
470,E0FF5A757B63010CE0430A83942726A8,611531.9986270631,267869.9993669955,2013.0,BS,Mittwoch / 16h-17h / Juni 2013,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
471,DF6AE670286B0160E0430A8394273AB8,611511.9984451092,267818.9992432674,2013.0,BS,Freitag / 21h-22h / Mai 2013,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
472,C517400B174400D8E0430A83942740AC,611281.9986511669,267653.99851553026,2012.0,BS,Dienstag / 04h-05h / Juli 2012,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Nebenstrasse
473,B00A2BA90C430154E0430A8394270154,611625.9988957687,267933.99967476027,2011.0,BS,Freitag / 15h-16h / Oktober 2011,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
474,A2F9CE20C7C4C028E0430A865E33C028,611472.9983633363,267804.9990925174,2011.0,BS,Mittwoch / 07h-08h / Mai 2011,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
475,A39D087A8584B0CCE0430A865E33B0CC,611614.9979830252,267636.99948527163,2011.0,BS,Freitag / 21h-22h / April 2011,Parkierunfall,Unfall mit Schwerverletzten,7.0,Nebenstrasse
476,5F6F949595F10178E0530A8394275CDD,611459.0015321253,268456.0010658824,2017.0,BS,Montag / 19h-20h / Oktober 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
477,5BF5858C80A6001AE0530A83942711FC,611585.9997750749,268225.9997905879,2017.0,BS,Dienstag / 12h-13h / September 2017,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
478,5883DF42968C0120E0530A839427740B,611351.0003403688,268379.00026685966,2017.0,BS,Dienstag / 18h-19h / August 2017,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
479,4F3D8E9D80410100E0530A839427A197,611483.9999989388,268295.9998467545,2017.0,BS,Freitag / 16h-17h / April 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
480,4B7506770BEA004AE0530A839427F0CB,611562.0028971729,268618.0021552708,2017.0,BS,Mittwoch / 06h-07h / März 2017,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
481,4311D9A8762F02BEE0530A8394273C13,611341.9995270672,268290.99951402994,2016.0,BS,Mittwoch / 11h-12h / November 2016,Frontalkollision,Unfall mit Leichtverletzten,6.0,Nebenstrasse
482,3436C8C616C00088E0530A83942779B2,611565.0033236387,268666.0024950658,2016.0,BS,Sonntag / 18h-19h / Mai 2016,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
483,3382B26E6A6000EAE0530A839427136D,611293.0023090782,268641.002504133,2016.0,BS,Mittwoch / 19h-20h / April 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
484,2FBBBCC0C548007AE0530A83942756AF,611641.999839556,268245.99982307997,2016.0,BS,Freitag / 14h-15h / März 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
485,293A9D890C88005AE0530A8394273A9C,611460.001579013,268461.00110318407,2016.0,BS,Mittwoch / 20h-21h / Januar 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
486,25D135197BD700CCE0530A839427241D,611463.0010700945,268408.0006985074,2015.0,BS,Donnerstag / 20h-21h / November 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
487,242DD4AEB6D10036E0530A839427492B,611449.0022341654,268528.0016239374,2015.0,BS,Samstag / 18h-19h / Oktober 2015,Parkierunfall,Unfall mit Schwerverletzten,7.0,Nebenstrasse
488,2106EF3F48E6018CE0530A83942731D4,611465.0010210599,268403.000659547,2015.0,BS,Freitag / 22h-23h / August 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Hauptstrasse
489,122EB147EC44016EE0530A83942705CF,611314.0005314182,268422.0005605107,2015.0,BS,Montag / 12h-13h / März 2015,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
490,117A130134990168E0530A839427929F,611499.9997188416,268210.9997313798,2015.0,BS,Samstag / 10h-11h / Februar 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
491,08465B44761601E0E0530A8394277281,611337.9997745167,268322.9997512363,2014.0,BS,Samstag / 17h-18h / Oktober 2014,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
492,01912A5BB0C40006E0530A8394271DA8,611269.9996027669,268339.999712263,2014.0,BS,Freitag / 16h-17h / August 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
493,008058A8E9300160E0530A839427C8D1,611289.9998356292,268355.999912568,2014.0,BS,Donnerstag / 07h-08h / August 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
494,010CCDDB0AAE008CE0530A839427174D,611340.0002671365,268377.00022341846,2014.0,BS,Donnerstag / 10h-11h / August 2014,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Nebenstrasse
495,0093F6476BE30182E0530A839427519D,611424.000840981,268393.0005507325,2014.0,BS,Montag / 17h-18h / Juli 2014,Auffahrunfall,Unfall mit Leichtverletzten,2.0,Nebenstrasse
496,FD46B134E66301C6E0430A83942768B3,611297.9999005765,268358.99996035197,2014.0,BS,Dienstag / 17h-18h / Juni 2014,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
497,F8C980383DC3018EE0430A83942765D8,611307.9999320348,268356.9999681022,2014.0,BS,Mittwoch / 17h-18h / April 2014,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
498,F819CAEB8B1901C4E0430A839427331B,611381.0005097259,268381.00035477953,2014.0,BS,Freitag / 17h-18h / März 2014,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
499,ED5864AAB4D600B6E0430A8394277DDA,611372.0004459899,268379.0003168391,2013.0,BS,Freitag / 16h-17h / Oktober 2013,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
500,EA83CA68D23F02E6E0430A839427EE6E,611590.9997754911,268225.99979287205,2013.0,BS,Mittwoch / 00h-01h / Oktober 2013,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
501,D7B8C2AB7D650216E0430A83942721D9,611474.0005976653,268359.00032291317,2013.0,BS,Samstag / 16h-17h / März 2013,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
502,D8BBB8BC26BF0276E0430A839427A704,611485.0000837746,268304.9999142451,2013.0,BS,Samstag / 19h-20h / März 2013,Auffahrunfall,Unfall mit Leichtverletzten,2.0,Nebenstrasse
503,CED52BF1E70601EEE0430A8394279E9E,611202.9990758043,268313.9992716274,2012.0,BS,Montag / 20h-21h / November 2012,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
504,C861F39221F80042E0430A839427C7FE,611421.0040044675,268727.00317604496,2012.0,BS,Samstag / 02h-03h / August 2012,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
505,B915051FFBA0013EE0430A839427013E,611496.9997972359,268234.9997623885,2012.0,BS,Donnerstag / 08h-09h / Februar 2012,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
506,B7BFE48399420096E0430A8394270096,611229.9993468437,268331.9995256758,2012.0,BS,Sonntag / 03h-04h / Januar 2012,Auffahrunfall,Unfall mit Schwerverletzten,2.0,Nebenstrasse
507,AEEDB235E82F0090E0430A8394270090,611453.0018833199,268492.0013450385,2011.0,BS,Samstag / 16h-17h / September 2011,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
508,A50A48033C8C3072E0430A865E333072,611472.0009975455,268401.00064094516,2011.0,BS,Freitag / 18h-19h / Mai 2011,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
509,61F058E971D201C8E0530A839427C319,611413.9994661454,269270.0001729149,2017.0,BS,Montag / 19h-20h / November 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Hauptstrasse
510,5D5F04DD6B510152E0530A839427D69B,611391.0026731584,268887.0024580965,2017.0,BS,Montag / 17h-18h / Oktober 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
511,53A86F6327C801D2E0530A839427209F,611419.0030117752,268891.00247291307,2017.0,BS,Dienstag / 22h-23h / Mai 2017,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Nebenstrasse
512,4828ACF002E701FEE0530A839427255C,611414.0041228606,268745.00332478347,2017.0,BS,Dienstag / 13h-14h / Januar 2017,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
513,3E095E7F18DF0146E0530A8394276899,611270.0011475902,268877.00232660916,2016.0,BS,Mittwoch / 21h-22h / September 2016,Frontalkollision,Unfall mit Leichtverletzten,6.0,Nebenstrasse
514,39865AD0CEAD0190E0530A8394274F9B,611287.0013870499,268876.0023613341,2016.0,BS,Freitag / 19h-20h / Juli 2016,Fussgängerunfall,Unfall mit Schwerverletzten,8.0,Nebenstrasse
515,40B20509DA830126E0530A839427F393,611615.0035331191,268899.00268047117,2016.0,BS,Montag / 09h-10h / Juli 2016,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
516,2FF3C12B405D0000E0530A83942743B3,611422.9997169381,269240.0000617337,2016.0,BS,Freitag / 20h-21h / April 2016,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Hauptstrasse
517,28A8206B34DE015EE0530A839427AC4D,611374.002402378,268891.00240295706,2015.0,BS,Donnerstag / 11h-12h / Oktober 2015,Fussgängerunfall,Unfall mit Leichtverletzten,8.0,Nebenstrasse
518,12FC738721470046E0530A839427BF2C,611418.0029982331,268891.0024713536,2015.0,BS,Freitag / 22h-23h / März 2015,Überqueren der Fahrbahn,Unfall mit Schwerverletzten,5.0,Nebenstrasse
519,01891805B559018AE0530A8394273AD3,611391.0026731584,268887.0024580965,2014.0,BS,Dienstag / 17h-18h / August 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
520,00E6F8C1626E0024E0530A8394274D66,611419.0030117752,268891.00247291307,2014.0,BS,Freitag / 22h-23h / Juli 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
521,F81CC53B921600ECE0430A839427ACC9,611392.0026866733,268887.0024596882,2014.0,BS,Freitag / 10h-11h / April 2014,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
522,F71149F20712016CE0430A839427CB1A,611382.000307464,269107.00088143395,2014.0,BS,Montag / 10h-11h / März 2014,Frontalkollision,Unfall mit Leichtverletzten,6.0,Nebenstrasse
523,F5E7B0723C9B0084E0430A839427B250,611416.0039862148,268729.0031960547,2014.0,BS,Mittwoch / 14h-15h / März 2014,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
524,E101D95EF7F001C2E0430A839427CE66,611417.0030046105,268889.0024846388,2013.0,BS,Montag / 19h-20h / Juni 2013,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
525,DDEE354A14650054E0430A8394278522,611409.0037878102,268800.0031258175,2013.0,BS,Mittwoch / 13h-14h / Mai 2013,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
526,CE7166D1265B0146E0430A839427FE69,611469.0033204496,268896.0025070801,2012.0,BS,Sonntag / 13h-14h / Oktober 2012,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
527,C6451874CCE601BEE0430A83942787D5,611419.0041036663,268739.0032724247,2012.0,BS,Freitag / 18h-19h / Juli 2012,Abbiegeunfall,Unfall mit Schwerverletzten,3.0,Nebenstrasse
528,B265C3F4AA3C0154E0430A8394270154,611411.0027334238,268908.0023352391,2011.0,BS,Samstag / 05h-06h / Oktober 2011,Überqueren der Fahrbahn,Unfall mit Leichtverletzten,5.0,Nebenstrasse
529,A39D087AC394B0CCE0430A865E33B0CC,611422.9997169381,269240.0000617337,2011.0,BS,Montag / 14h-15h / März 2011,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Hauptstrasse
530,61F0A51B5ED20154E0530A839427324B,611451.0005510477,269386.0004502721,2017.0,BS,Freitag / 17h-18h / Dezember 2017,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
531,550D89D2BB3C000EE0530A8394273403,611465.0011168264,269444.0005669416,2017.0,BS,Sonntag / 02h-03h / Juni 2017,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
532,55D74841DFE501E6E0530A839427C5B0,611468.0014640364,269473.0006197627,2017.0,BS,Montag / 14h-15h / Juni 2017,Auffahrunfall,Unfall mit Schwerverletzten,2.0,Nebenstrasse
533,51C3FF4C96BE0124E0530A83942758AC,611463.0013947915,269463.00059935136,2017.0,BS,Freitag / 12h-13h / Mai 2017,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
534,217DD1B63F9E0160E0530A83942793E3,611391.0036727366,269736.0004422819,2015.0,BS,Mittwoch / 12h-13h / September 2015,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
535,0E2A1BA042AA01FAE0530A839427C30D,611331.001663293,269434.00019228866,2015.0,BS,Mittwoch / 20h-21h / Januar 2015,Schleuder- oder Selbstunfall,Unfall mit Leichtverletzten,0.0,Nebenstrasse
536,F8BAB961C2FB004AE0430A83942735DD,611477.0019738654,269519.00070269464,2014.0,BS,Dienstag / 23h-00h / April 2014,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
537,CA6DBD0E2FE4007EE0430A839427731C,611376.0041235408,269684.00048165966,2012.0,BS,Samstag / 14h-15h / September 2012,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Nebenstrasse
538,B2F0E1CE0FE2016AE0430A839427016A,611221.0042719955,269598.999710349,2011.0,BS,Donnerstag / 17h-18h / November 2011,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Nebenstrasse
539,9D52D0FC35D890FAE0430A865E3390FA,611234.0042488137,269668.9995547682,2011.0,BS,Mittwoch / 05h-06h / Januar 2011,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
540,47F1DB8EE1230190E0530A839427EADF,611361.0003110467,270202.9979272671,2017.0,BS,Mittwoch / 15h-16h / Januar 2017,Abbiegeunfall,Unfall mit Leichtverletzten,3.0,Hauptstrasse
541,36E363F90E850260E0530A8394279C74,611484.0015852605,269986.0002113926,2016.0,BS,Mittwoch / 10h-11h / Mai 2016,Parkierunfall,Unfall mit Leichtverletzten,7.0,Nebenstrasse
542,EF763623981200FEE0430A839427DA91,611558.0008743862,270138.9996653017,2013.0,BS,Donnerstag / 08h-09h / Dezember 2013,Einbiegeunfall,Unfall mit Leichtverletzten,4.0,Nebenstrasse
543,B121D099FD2101D2E0430A83942701D2,611535.0007485264,270134.9997305613,2011.0,BS,Sonntag / 03h-04h / Oktober 2011,Schleuder- oder Selbstunfall,Unfall mit Schwerverletzten,0.0,Nebenstrasse
544,5628E02B864D0032E0530A839427AD7F,611648.0015977891,270563.99204240413,2017.0,BS,Freitag / 12h-13h / Juli 2017,Überholunfall oder Fahrstreifenwechsel,Unfall mit Schwerverletzten,1.0,Hauptstrasse
